	sub	emotion	mapping	intensity	score
2726	16	fear	Cordaro2008IPC	2	0.4293961708394698
4886	16	fear	Cordaro2008IPC	3	0.4487105576693955
7046	16	fear	Cordaro2008IPC	4	0.5142704517704517
9206	16	fear	Cordaro2008IPC	5	0.48713704206241515
567	16	happy	Cordaro2008IPC	1	0.6074418604651163
2727	16	happy	Cordaro2008IPC	2	0.605828347715806
4887	16	happy	Cordaro2008IPC	3	0.6606451192917359
7047	16	happy	Cordaro2008IPC	4	0.7133037078183586
9207	16	happy	Cordaro2008IPC	5	0.884475806451613
568	16	sadness	Cordaro2008IPC	1	0.5561387191070953
2728	16	sadness	Cordaro2008IPC	2	0.5899148698191761
4888	16	sadness	Cordaro2008IPC	3	0.667951137674321
7048	16	sadness	Cordaro2008IPC	4	0.8192057011889415
9208	16	sadness	Cordaro2008IPC	5	0.916292735042735
569	16	surprise	Cordaro2008IPC	1	0.7116161616161617
2729	16	surprise	Cordaro2008IPC	2	0.705438202247191
4889	16	surprise	Cordaro2008IPC	3	0.7106743421052631
7049	16	surprise	Cordaro2008IPC	4	0.6388693201831631
9209	16	surprise	Cordaro2008IPC	5	0.7424323744096178
600	17	anger	Cordaro2008IPC	1	0.598055477131564
2760	17	anger	Cordaro2008IPC	2	0.48845588235294113
4920	17	anger	Cordaro2008IPC	3	0.4748698167791706
7080	17	anger	Cordaro2008IPC	4	0.4111990950226244
9240	17	anger	Cordaro2008IPC	5	0.41935483870967744
601	17	disgust	Cordaro2008IPC	1	0.5256716006070521
2761	17	disgust	Cordaro2008IPC	2	0.5678440756732387
4921	17	disgust	Cordaro2008IPC	3	0.5548059303681492
7081	17	disgust	Cordaro2008IPC	4	0.6056489397671835
9241	17	disgust	Cordaro2008IPC	5	0.6445212959592282
602	17	fear	Cordaro2008IPC	1	0.5189333065488148
2762	17	fear	Cordaro2008IPC	2	0.5556418219461698
4922	17	fear	Cordaro2008IPC	3	0.5088708143074581
7082	17	fear	Cordaro2008IPC	4	0.5533430606814866
9242	17	fear	Cordaro2008IPC	5	0.6613902505446623
603	17	happy	Cordaro2008IPC	1	0.6220234274711167
2763	17	happy	Cordaro2008IPC	2	0.6436842853083262
4923	17	happy	Cordaro2008IPC	3	0.7022206326003795
7083	17	happy	Cordaro2008IPC	4	0.7257948947604121
9243	17	happy	Cordaro2008IPC	5	0.8884796238244514
604	17	sadness	Cordaro2008IPC	1	0.5532504506325703
2764	17	sadness	Cordaro2008IPC	2	0.5260981253074386
4924	17	sadness	Cordaro2008IPC	3	0.6256669129114341
7084	17	sadness	Cordaro2008IPC	4	0.6925726265348906
9244	17	sadness	Cordaro2008IPC	5	0.8488486842105263
605	17	surprise	Cordaro2008IPC	1	0.6865322580645161
2765	17	surprise	Cordaro2008IPC	2	0.6298619144013882
4925	17	surprise	Cordaro2008IPC	3	0.6140597727353685
7085	17	surprise	Cordaro2008IPC	4	0.6030061892130858
9245	17	surprise	Cordaro2008IPC	5	0.6048015364916772
636	18	anger	Cordaro2008IPC	1	0.6045556839608297
2796	18	anger	Cordaro2008IPC	2	0.6519501903879799
4956	18	anger	Cordaro2008IPC	3	0.659798438159561
7116	18	anger	Cordaro2008IPC	4	0.6807010931021484
9276	18	anger	Cordaro2008IPC	5	0.5877216312056738
637	18	disgust	Cordaro2008IPC	1	0.6196185286103543
2797	18	disgust	Cordaro2008IPC	2	0.6326807390697174
4957	18	disgust	Cordaro2008IPC	3	0.6689223582956553
7117	18	disgust	Cordaro2008IPC	4	0.6708949486727264
9277	18	disgust	Cordaro2008IPC	5	0.6745265673837102
638	18	fear	Cordaro2008IPC	1	0.5268876903553299
2798	18	fear	Cordaro2008IPC	2	0.5704452872594465
4958	18	fear	Cordaro2008IPC	3	0.5061139028475713
7118	18	fear	Cordaro2008IPC	4	0.6181617809124973
9278	18	fear	Cordaro2008IPC	5	0.4917293233082707
639	18	happy	Cordaro2008IPC	1	0.6543279586757847
2799	18	happy	Cordaro2008IPC	2	0.7122516025641026
4959	18	happy	Cordaro2008IPC	3	0.7413079470198677
7119	18	happy	Cordaro2008IPC	4	0.7777088844797178
9279	18	happy	Cordaro2008IPC	5	0.899269759450172
640	18	sadness	Cordaro2008IPC	1	0.5605964467005077
2800	18	sadness	Cordaro2008IPC	2	0.6770144462279295
4960	18	sadness	Cordaro2008IPC	3	0.6447914838860619
7120	18	sadness	Cordaro2008IPC	4	0.7999552171965966
9280	18	sadness	Cordaro2008IPC	5	0.8932022084195997
641	18	surprise	Cordaro2008IPC	1	0.723344078827322
2801	18	surprise	Cordaro2008IPC	2	0.7302817424918229
4961	18	surprise	Cordaro2008IPC	3	0.6322771256345178
7121	18	surprise	Cordaro2008IPC	4	0.6674364517819708
9281	18	surprise	Cordaro2008IPC	5	0.723708309234625
672	19	anger	Cordaro2008IPC	1	0.6130280671296298
2832	19	anger	Cordaro2008IPC	2	0.5941249285850314
4992	19	anger	Cordaro2008IPC	3	0.5038757659875347
7152	19	anger	Cordaro2008IPC	4	0.5131594652661733
9312	19	anger	Cordaro2008IPC	5	0.45857530003871466
673	19	disgust	Cordaro2008IPC	1	0.629833851535173
2833	19	disgust	Cordaro2008IPC	2	0.6673064525581668
4993	19	disgust	Cordaro2008IPC	3	0.6670695456178748
7153	19	disgust	Cordaro2008IPC	4	0.6719595389320159
9313	19	disgust	Cordaro2008IPC	5	0.8033536585365852
674	19	fear	Cordaro2008IPC	1	0.4011898766053891
2834	19	fear	Cordaro2008IPC	2	0.4786206317204301
4994	19	fear	Cordaro2008IPC	3	0.5398848684210527
7154	19	fear	Cordaro2008IPC	4	0.5807709202723479
9314	19	fear	Cordaro2008IPC	5	0.6136997538966366
675	19	happy	Cordaro2008IPC	1	0.6356479125940604
2835	19	happy	Cordaro2008IPC	2	0.7080756578947368
4995	19	happy	Cordaro2008IPC	3	0.7563677431757017
7155	19	happy	Cordaro2008IPC	4	0.7886006199058662
9315	19	happy	Cordaro2008IPC	5	0.898069036226931
676	19	sadness	Cordaro2008IPC	1	0.49739029255319156
2836	19	sadness	Cordaro2008IPC	2	0.4965986394557823
4996	19	sadness	Cordaro2008IPC	3	0.6604012345679011
7156	19	sadness	Cordaro2008IPC	4	0.7268367716250452
9316	19	sadness	Cordaro2008IPC	5	0.7542811628833133
677	19	surprise	Cordaro2008IPC	1	0.7082117407533085
2837	19	surprise	Cordaro2008IPC	2	0.7598798798798798
4997	19	surprise	Cordaro2008IPC	3	0.7577094090648308
7157	19	surprise	Cordaro2008IPC	4	0.6934322033898305
9317	19	surprise	Cordaro2008IPC	5	0.7732954545454546
708	20	anger	Cordaro2008IPC	1	0.54603620474407
2868	20	anger	Cordaro2008IPC	2	0.40013066202090586
5028	20	anger	Cordaro2008IPC	3	0.37439782439782443
7188	20	anger	Cordaro2008IPC	4	0.46818181818181825
9348	20	anger	Cordaro2008IPC	5	0.48645996860282575
709	20	disgust	Cordaro2008IPC	1	0.6219298245614036
2869	20	disgust	Cordaro2008IPC	2	0.7098790735806518
5029	20	disgust	Cordaro2008IPC	3	0.6697650758416573
7189	20	disgust	Cordaro2008IPC	4	0.696874201516055
9349	20	disgust	Cordaro2008IPC	5	0.7247559893522627
710	20	fear	Cordaro2008IPC	1	0.42003570303475796
2870	20	fear	Cordaro2008IPC	2	0.48772143593588907
5030	20	fear	Cordaro2008IPC	3	0.4928090832632465
7190	20	fear	Cordaro2008IPC	4	0.4251146788990826
9350	20	fear	Cordaro2008IPC	5	0.6284489966555183
711	20	happy	Cordaro2008IPC	1	0.5602189781021897
2871	20	happy	Cordaro2008IPC	2	0.7434426229508196
5031	20	happy	Cordaro2008IPC	3	0.6790769230769231
7191	20	happy	Cordaro2008IPC	4	0.6896058136974235
9351	20	happy	Cordaro2008IPC	5	0.8305309734513274
712	20	sadness	Cordaro2008IPC	1	0.4595953402820356
2872	20	sadness	Cordaro2008IPC	2	0.5632002074688797
5032	20	sadness	Cordaro2008IPC	3	0.6707875457875458
7192	20	sadness	Cordaro2008IPC	4	0.6698173322005098
9352	20	sadness	Cordaro2008IPC	5	0.7108294930875576
713	20	surprise	Cordaro2008IPC	1	0.6898116786343313
2873	20	surprise	Cordaro2008IPC	2	0.6737870619946092
5033	20	surprise	Cordaro2008IPC	3	0.6921789045682851
7193	20	surprise	Cordaro2008IPC	4	0.7083333333333334
9353	20	surprise	Cordaro2008IPC	5	0.7707600281491908
744	21	anger	Cordaro2008IPC	1	0.5930841774362556
2904	21	anger	Cordaro2008IPC	2	0.6465492277992277
5064	21	anger	Cordaro2008IPC	3	0.5657956501329995
7224	21	anger	Cordaro2008IPC	4	0.6015840854669368
9384	21	anger	Cordaro2008IPC	5	0.5241801768607222
745	21	disgust	Cordaro2008IPC	1	0.6160975306338249
2905	21	disgust	Cordaro2008IPC	2	0.6410717496853083
5065	21	disgust	Cordaro2008IPC	3	0.6312861593235425
7225	21	disgust	Cordaro2008IPC	4	0.5895683453237409
9385	21	disgust	Cordaro2008IPC	5	0.6840336134453782
746	21	fear	Cordaro2008IPC	1	0.5235126147618014
2906	21	fear	Cordaro2008IPC	2	0.3883352960715041
5066	21	fear	Cordaro2008IPC	3	0.45123699516670757
7226	21	fear	Cordaro2008IPC	4	0.4257460097154754
9386	21	fear	Cordaro2008IPC	5	0.39901477832512317
747	21	happy	Cordaro2008IPC	1	0.6156278888726707
2907	21	happy	Cordaro2008IPC	2	0.6399875621890547
5067	21	happy	Cordaro2008IPC	3	0.7662525527569775
7227	21	happy	Cordaro2008IPC	4	0.8258620689655173
9387	21	happy	Cordaro2008IPC	5	0.9435736677115987
748	21	sadness	Cordaro2008IPC	1	0.6141225085075352
2908	21	sadness	Cordaro2008IPC	2	0.7130136607488524
5068	21	sadness	Cordaro2008IPC	3	0.6537186379928317
7228	21	sadness	Cordaro2008IPC	4	0.7354497354497354
9388	21	sadness	Cordaro2008IPC	5	0.8180257510729613
749	21	surprise	Cordaro2008IPC	1	0.7158215602526193
2909	21	surprise	Cordaro2008IPC	2	0.7483186960993748
5069	21	surprise	Cordaro2008IPC	3	0.7211514600049631
7229	21	surprise	Cordaro2008IPC	4	0.7397655198923698
9389	21	surprise	Cordaro2008IPC	5	0.8148936170212766
780	22	anger	Cordaro2008IPC	1	0.49380060728744946
2940	22	anger	Cordaro2008IPC	2	0.4442914979757085
5100	22	anger	Cordaro2008IPC	3	0.42103221516181466
7260	22	anger	Cordaro2008IPC	4	0.4235381611973599
9420	22	anger	Cordaro2008IPC	5	0.4277859778597786
781	22	disgust	Cordaro2008IPC	1	0.5913319946452475
2941	22	disgust	Cordaro2008IPC	2	0.6331760301600274
5101	22	disgust	Cordaro2008IPC	3	0.6472776194998416
7261	22	disgust	Cordaro2008IPC	4	0.7360426929392447
9421	22	disgust	Cordaro2008IPC	5	0.7919356369850009
782	22	fear	Cordaro2008IPC	1	0.43932486478645577
2942	22	fear	Cordaro2008IPC	2	0.3259292507763975
5102	22	fear	Cordaro2008IPC	3	0.4368883610451306
7262	22	fear	Cordaro2008IPC	4	0.41791406791406793
9422	22	fear	Cordaro2008IPC	5	0.5252027027027026
783	22	happy	Cordaro2008IPC	1	0.6104923231620064
2943	22	happy	Cordaro2008IPC	2	0.6320539092055485
5103	22	happy	Cordaro2008IPC	3	0.6555625174046227
7263	22	happy	Cordaro2008IPC	4	0.6107712765957447
9423	22	happy	Cordaro2008IPC	5	0.6903557312252965
784	22	sadness	Cordaro2008IPC	1	0.5327993389487152
2944	22	sadness	Cordaro2008IPC	2	0.5082096964429822
5104	22	sadness	Cordaro2008IPC	3	0.5958265895953757
7264	22	sadness	Cordaro2008IPC	4	0.6900815217391304
9424	22	sadness	Cordaro2008IPC	5	0.5984459459459459
785	22	surprise	Cordaro2008IPC	1	0.5394291338582677
2945	22	surprise	Cordaro2008IPC	2	0.5883282674772037
5105	22	surprise	Cordaro2008IPC	3	0.5640239840106597
7265	22	surprise	Cordaro2008IPC	4	0.5858433734939759
9425	22	surprise	Cordaro2008IPC	5	0.6134453781512605
816	23	anger	Cordaro2008IPC	1	0.5408066735466116
2976	23	anger	Cordaro2008IPC	2	0.49252448874377036
5136	23	anger	Cordaro2008IPC	3	0.4842177944367726
7296	23	anger	Cordaro2008IPC	4	0.5734483584950876
9456	23	anger	Cordaro2008IPC	5	0.5551520043045466
817	23	disgust	Cordaro2008IPC	1	0.6480829831932773
2977	23	disgust	Cordaro2008IPC	2	0.704516129032258
5137	23	disgust	Cordaro2008IPC	3	0.6680754781420765
7297	23	disgust	Cordaro2008IPC	4	0.6365702479338843
9457	23	disgust	Cordaro2008IPC	5	0.7300888434625363
818	23	fear	Cordaro2008IPC	1	0.45679012345679015
2978	23	fear	Cordaro2008IPC	2	0.48813760379596677
5138	23	fear	Cordaro2008IPC	3	0.6104269293924466
7298	23	fear	Cordaro2008IPC	4	0.45164192532613584
9458	23	fear	Cordaro2008IPC	5	0.5202275600505688
819	23	happy	Cordaro2008IPC	1	0.6763532763532762
2979	23	happy	Cordaro2008IPC	2	0.7251245918542705
5139	23	happy	Cordaro2008IPC	3	0.7791280148423007
7299	23	happy	Cordaro2008IPC	4	0.8247262962197892
9459	23	happy	Cordaro2008IPC	5	0.9057547956630525
820	23	sadness	Cordaro2008IPC	1	0.7066896551724138
2980	23	sadness	Cordaro2008IPC	2	0.604085001031566
5140	23	sadness	Cordaro2008IPC	3	0.7563153310104529
7300	23	sadness	Cordaro2008IPC	4	0.8750591016548463
9460	23	sadness	Cordaro2008IPC	5	0.8297826086956522
821	23	surprise	Cordaro2008IPC	1	0.8074764256847777
2981	23	surprise	Cordaro2008IPC	2	0.7522403795466527
5141	23	surprise	Cordaro2008IPC	3	0.5810041407867494
7301	23	surprise	Cordaro2008IPC	4	0.6648612051455652
9461	23	surprise	Cordaro2008IPC	5	0.6982917348608838
852	24	anger	Cordaro2008IPC	1	0.5817454545454545
3012	24	anger	Cordaro2008IPC	2	0.5574754615564383
5172	24	anger	Cordaro2008IPC	3	0.4774016943734015
7332	24	anger	Cordaro2008IPC	4	0.36540719393745336
9492	24	anger	Cordaro2008IPC	5	0.4761826182618262
853	24	disgust	Cordaro2008IPC	1	0.6333333333333333
3013	24	disgust	Cordaro2008IPC	2	0.6784757250945777
5173	24	disgust	Cordaro2008IPC	3	0.691116887088143
7333	24	disgust	Cordaro2008IPC	4	0.6712770732802155
9493	24	disgust	Cordaro2008IPC	5	0.7485126605238337
854	24	fear	Cordaro2008IPC	1	0.48701093340562024
3014	24	fear	Cordaro2008IPC	2	0.4436740665352077
5174	24	fear	Cordaro2008IPC	3	0.5187011063278248
7334	24	fear	Cordaro2008IPC	4	0.5043608352431881
9494	24	fear	Cordaro2008IPC	5	0.5682241250930752
855	24	happy	Cordaro2008IPC	1	0.7271593130120181
3015	24	happy	Cordaro2008IPC	2	0.6890760465692346
5175	24	happy	Cordaro2008IPC	3	0.7405160057333972
7335	24	happy	Cordaro2008IPC	4	0.8100129477772982
9495	24	happy	Cordaro2008IPC	5	0.8991901993355481
856	24	sadness	Cordaro2008IPC	1	0.6566073520388241
3016	24	sadness	Cordaro2008IPC	2	0.6624505928853754
5176	24	sadness	Cordaro2008IPC	3	0.6844336268664879
7336	24	sadness	Cordaro2008IPC	4	0.802824440052701
9496	24	sadness	Cordaro2008IPC	5	0.7296238244514107
857	24	surprise	Cordaro2008IPC	1	0.8436572149643705
3017	24	surprise	Cordaro2008IPC	2	0.8280306778822366
5177	24	surprise	Cordaro2008IPC	3	0.6894648829431438
7337	24	surprise	Cordaro2008IPC	4	0.6787246402716954
9497	24	surprise	Cordaro2008IPC	5	0.7571419961427195
888	25	anger	Cordaro2008IPC	1	0.6115597846367077
3048	25	anger	Cordaro2008IPC	2	0.48722819372374604
5208	25	anger	Cordaro2008IPC	3	0.5674963850444124
7368	25	anger	Cordaro2008IPC	4	0.528353435063637
9528	25	anger	Cordaro2008IPC	5	0.5360702908231425
889	25	disgust	Cordaro2008IPC	1	0.596529538837231
3049	25	disgust	Cordaro2008IPC	2	0.64015939015939
5209	25	disgust	Cordaro2008IPC	3	0.7246885157096424
7369	25	disgust	Cordaro2008IPC	4	0.7093803342463578
9529	25	disgust	Cordaro2008IPC	5	0.792302466555184
890	25	fear	Cordaro2008IPC	1	0.5140152894066254
3050	25	fear	Cordaro2008IPC	2	0.5372482978415182
5210	25	fear	Cordaro2008IPC	3	0.5984071677451468
7370	25	fear	Cordaro2008IPC	4	0.5100248171368862
9530	25	fear	Cordaro2008IPC	5	0.5279245283018867
891	25	happy	Cordaro2008IPC	1	0.7132526564344746
3051	25	happy	Cordaro2008IPC	2	0.6555387768309784
5211	25	happy	Cordaro2008IPC	3	0.7228241960336
7371	25	happy	Cordaro2008IPC	4	0.7653730285309233
9531	25	happy	Cordaro2008IPC	5	0.8739081286609803
892	25	sadness	Cordaro2008IPC	1	0.5098100280286515
3052	25	sadness	Cordaro2008IPC	2	0.654945054945055
5212	25	sadness	Cordaro2008IPC	3	0.7013198252625709
7372	25	sadness	Cordaro2008IPC	4	0.7510295542635659
9532	25	sadness	Cordaro2008IPC	5	0.7960233918128655
893	25	surprise	Cordaro2008IPC	1	0.6774355812293116
3053	25	surprise	Cordaro2008IPC	2	0.6028290401127772
5213	25	surprise	Cordaro2008IPC	3	0.6208649840725312
7373	25	surprise	Cordaro2008IPC	4	0.6806994561549758
9533	25	surprise	Cordaro2008IPC	5	0.7179508377425043
924	26	anger	Cordaro2008IPC	1	0.5186718750000001
3084	26	anger	Cordaro2008IPC	2	0.5274070945945946
5244	26	anger	Cordaro2008IPC	3	0.4453775480907264
7404	26	anger	Cordaro2008IPC	4	0.5314250700280112
9564	26	anger	Cordaro2008IPC	5	0.47201576576576576
925	26	disgust	Cordaro2008IPC	1	0.6012195121951219
3085	26	disgust	Cordaro2008IPC	2	0.6810374540441175
5245	26	disgust	Cordaro2008IPC	3	0.7724270936824266
7405	26	disgust	Cordaro2008IPC	4	0.7485988250388278
9565	26	disgust	Cordaro2008IPC	5	0.7170578917050691
926	26	fear	Cordaro2008IPC	1	0.4517719568567026
3086	26	fear	Cordaro2008IPC	2	0.5239719712336345
5246	26	fear	Cordaro2008IPC	3	0.611864406779661
7406	26	fear	Cordaro2008IPC	4	0.5990649350649351
9566	26	fear	Cordaro2008IPC	5	0.6954980842911878
927	26	happy	Cordaro2008IPC	1	0.6794532627865961
3087	26	happy	Cordaro2008IPC	2	0.7794762248238362
5247	26	happy	Cordaro2008IPC	3	0.8080873671782762
7407	26	happy	Cordaro2008IPC	4	0.8391821452169446
9567	26	happy	Cordaro2008IPC	5	0.9445228684359119
928	26	sadness	Cordaro2008IPC	1	0.5539477823214848
3088	26	sadness	Cordaro2008IPC	2	0.6701791359325606
5248	26	sadness	Cordaro2008IPC	3	0.7557458735596387
7408	26	sadness	Cordaro2008IPC	4	0.7938678100477308
9568	26	sadness	Cordaro2008IPC	5	0.8010968432316747
929	26	surprise	Cordaro2008IPC	1	0.810515873015873
3089	26	surprise	Cordaro2008IPC	2	0.7070861977789529
5249	26	surprise	Cordaro2008IPC	3	0.666838576585869
7409	26	surprise	Cordaro2008IPC	4	0.6999743677375257
9569	26	surprise	Cordaro2008IPC	5	0.744846541456711
960	27	anger	Cordaro2008IPC	1	0.5573333333333333
3120	27	anger	Cordaro2008IPC	2	0.5548418972332018
5280	27	anger	Cordaro2008IPC	3	0.462360248447205
7440	27	anger	Cordaro2008IPC	4	0.4942708333333333
9600	27	anger	Cordaro2008IPC	5	0.5009384569791564
961	27	disgust	Cordaro2008IPC	1	0.6945187165775402
3121	27	disgust	Cordaro2008IPC	2	0.7258956957691367
5281	27	disgust	Cordaro2008IPC	3	0.6777215846463075
7441	27	disgust	Cordaro2008IPC	4	0.6605685706764939
9601	27	disgust	Cordaro2008IPC	5	0.7067862165963432
962	27	fear	Cordaro2008IPC	1	0.5407363104731525
3122	27	fear	Cordaro2008IPC	2	0.5236298798798799
5282	27	fear	Cordaro2008IPC	3	0.5619711042311661
7442	27	fear	Cordaro2008IPC	4	0.5279513003569607
9602	27	fear	Cordaro2008IPC	5	0.580699662095011
963	27	happy	Cordaro2008IPC	1	0.6808480870980871
3123	27	happy	Cordaro2008IPC	2	0.7024723191263462
5283	27	happy	Cordaro2008IPC	3	0.7957715133531157
7443	27	happy	Cordaro2008IPC	4	0.8315527065527065
9603	27	happy	Cordaro2008IPC	5	0.885619834710744
964	27	sadness	Cordaro2008IPC	1	0.7217388098222844
3124	27	sadness	Cordaro2008IPC	2	0.718826352530541
5284	27	sadness	Cordaro2008IPC	3	0.7828033233061166
7444	27	sadness	Cordaro2008IPC	4	0.7951282051282051
9604	27	sadness	Cordaro2008IPC	5	0.7935956790123456
965	27	surprise	Cordaro2008IPC	1	0.7619008332645821
3125	27	surprise	Cordaro2008IPC	2	0.7265213442325159
5285	27	surprise	Cordaro2008IPC	3	0.7589020771513353
7445	27	surprise	Cordaro2008IPC	4	0.7921583850931677
9605	27	surprise	Cordaro2008IPC	5	0.7331550430675187
996	28	anger	Cordaro2008IPC	1	0.5645743145743146
3156	28	anger	Cordaro2008IPC	2	0.5015883977900553
5316	28	anger	Cordaro2008IPC	3	0.47967424956252525
7476	28	anger	Cordaro2008IPC	4	0.4609975961538461
9636	28	anger	Cordaro2008IPC	5	0.46062259306803593
997	28	disgust	Cordaro2008IPC	1	0.5908197217180883
3157	28	disgust	Cordaro2008IPC	2	0.6939441506939855
5317	28	disgust	Cordaro2008IPC	3	0.6063893277163419
7477	28	disgust	Cordaro2008IPC	4	0.6330232285998478
9637	28	disgust	Cordaro2008IPC	5	0.672193135543921
998	28	fear	Cordaro2008IPC	1	0.4783227848101266
3158	28	fear	Cordaro2008IPC	2	0.4340952380952381
5318	28	fear	Cordaro2008IPC	3	0.6341067864271457
7478	28	fear	Cordaro2008IPC	4	0.4064981949458484
9638	28	fear	Cordaro2008IPC	5	0.6826923076923077
999	28	happy	Cordaro2008IPC	1	0.7585526315789474
3159	28	happy	Cordaro2008IPC	2	0.796111665004985
5319	28	happy	Cordaro2008IPC	3	0.7900932400932401
7479	28	happy	Cordaro2008IPC	4	0.7984922861150071
9639	28	happy	Cordaro2008IPC	5	0.859838056680162
1000	28	sadness	Cordaro2008IPC	1	0.5286674574930802
3160	28	sadness	Cordaro2008IPC	2	0.7006870409855483
5320	28	sadness	Cordaro2008IPC	3	0.6948260073260073
7480	28	sadness	Cordaro2008IPC	4	0.8300476947535771
9640	28	sadness	Cordaro2008IPC	5	0.7653697653697654
1001	28	surprise	Cordaro2008IPC	1	0.7511339323919556
3161	28	surprise	Cordaro2008IPC	2	0.7195663763995024
5321	28	surprise	Cordaro2008IPC	3	0.6441710992907801
7481	28	surprise	Cordaro2008IPC	4	0.7004405286343612
9641	28	surprise	Cordaro2008IPC	5	0.6709238481737887
1032	29	anger	Cordaro2008IPC	1	0.5457789066279632
3192	29	anger	Cordaro2008IPC	2	0.5541767554479419
5352	29	anger	Cordaro2008IPC	3	0.4672727272727273
7512	29	anger	Cordaro2008IPC	4	0.46014929874830335
9672	29	anger	Cordaro2008IPC	5	0.4755799755799755
1033	29	disgust	Cordaro2008IPC	1	0.683411306042885
3193	29	disgust	Cordaro2008IPC	2	0.7099544974940649
5353	29	disgust	Cordaro2008IPC	3	0.7135827881795624
7513	29	disgust	Cordaro2008IPC	4	0.7204037490987744
9673	29	disgust	Cordaro2008IPC	5	0.6933073115003808
1034	29	fear	Cordaro2008IPC	1	0.47455710955710956
3194	29	fear	Cordaro2008IPC	2	0.4868186582809224
5354	29	fear	Cordaro2008IPC	3	0.5312403638606229
7514	29	fear	Cordaro2008IPC	4	0.51287841191067
9674	29	fear	Cordaro2008IPC	5	0.6331089351285191
1035	29	happy	Cordaro2008IPC	1	0.6060234966148945
3195	29	happy	Cordaro2008IPC	2	0.6638164657508644
5355	29	happy	Cordaro2008IPC	3	0.7192448407934602
7515	29	happy	Cordaro2008IPC	4	0.8260695721711314
9675	29	happy	Cordaro2008IPC	5	0.8698668772563177
1036	29	sadness	Cordaro2008IPC	1	0.6375699612522295
3196	29	sadness	Cordaro2008IPC	2	0.6262440181256087
5356	29	sadness	Cordaro2008IPC	3	0.6536546184738955
7516	29	sadness	Cordaro2008IPC	4	0.8439614007162755
9676	29	sadness	Cordaro2008IPC	5	0.7695182724252493
1037	29	surprise	Cordaro2008IPC	1	0.6201878117206983
3197	29	surprise	Cordaro2008IPC	2	0.650723335045369
5357	29	surprise	Cordaro2008IPC	3	0.6634640522875817
7517	29	surprise	Cordaro2008IPC	4	0.7954218312674931
9677	29	surprise	Cordaro2008IPC	5	0.8065210329706025
1068	30	anger	Cordaro2008IPC	1	0.5555639495353932
3228	30	anger	Cordaro2008IPC	2	0.4831682637299771
5388	30	anger	Cordaro2008IPC	3	0.4297236247674728
7548	30	anger	Cordaro2008IPC	4	0.3642629340892984
9708	30	anger	Cordaro2008IPC	5	0.2944640753828033
1069	30	disgust	Cordaro2008IPC	1	0.6320151265237157
3229	30	disgust	Cordaro2008IPC	2	0.5997464074387151
5389	30	disgust	Cordaro2008IPC	3	0.6137561399918133
7549	30	disgust	Cordaro2008IPC	4	0.6160838106722942
9709	30	disgust	Cordaro2008IPC	5	0.7903974813065722
1070	30	fear	Cordaro2008IPC	1	0.5052661080953504
3230	30	fear	Cordaro2008IPC	2	0.47790872127155315
5390	30	fear	Cordaro2008IPC	3	0.48302703044082357
7550	30	fear	Cordaro2008IPC	4	0.5508037191710661
9710	30	fear	Cordaro2008IPC	5	0.6753071621216662
1071	30	happy	Cordaro2008IPC	1	0.6253534145280556
3231	30	happy	Cordaro2008IPC	2	0.7008919165671746
5391	30	happy	Cordaro2008IPC	3	0.6777056277056277
